event_link,event_wikidata_id,event_name,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_trap,Q65242316,shooting at the 2020 Summer Olympics – women's trap,bronze,/wiki/Alessandra_Perilli,Q2615721,Alessandra Perilli,/wiki/San_Marino_at_the_2020_Summer_Olympics,Q50014537,San Marino at the 2020 Summer Olympics,Q238,San Marino,1988-04-01,Q6581072,female,Q13369,Rimini,"44.059444444444,12.568333333333",44.059444444444,12.568333333333,Q16268,Province of Rimini,ITH,Nord-Est,ITH5,Emilia-Romagna,ITH59,Rimini
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_pistol_team,Q65242296,shooting at the 2020 Summer Olympics – mixed 10 metre air pistol,gold,/wiki/Jiang_Ranxin,Q56486658,Jiang Ranxin,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,2000-05-02,Q6581072,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_pistol_team,Q65242296,shooting at the 2020 Summer Olympics – mixed 10 metre air pistol,gold,/wiki/Pang_Wei,Q459009,Pang Wei,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1986-07-07,Q6581097,male,Q58584,Baoding,"38.86712,115.48452",38.86712,115.48452,Q21208,Hebei,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_pistol_team,Q65242296,shooting at the 2020 Summer Olympics – mixed 10 metre air pistol,silver,/wiki/Vitalina_Batsarashkina,Q26108192,Vitalina Batsarashkina,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1996-10-01,Q6581072,female,Q898,Omsk,"54.966666666667,73.383333333333",54.966666666667,73.383333333333,Q5835,Omsk Oblast,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_pistol_team,Q65242296,shooting at the 2020 Summer Olympics – mixed 10 metre air pistol,silver,/wiki/Artem_Chernousov,Q56486347,Artem Chernousov,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1996-01-10,Q6581097,male,Q6576,Irkutsk,"52.283333333333,104.3",52.283333333333,104.3,Q27551718,Irkutsk Urban Okrug,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_pistol_team,Q65242296,shooting at the 2020 Summer Olympics – mixed 10 metre air pistol,bronze,/wiki/Olena_Kostevych,Q261784,Olena Kostevych,/wiki/Ukraine_at_the_2020_Summer_Olympics,Q42914058,Ukraine at the 2020 Summer Olympics,Q212,Ukraine,1985-04-14,Q6581072,female,Q4454,Khabarovsk,"48.483333333333,135.06666666667",48.483333333333,135.06666666667,Q7788,Khabarovsk Krai,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_pistol_team,Q65242296,shooting at the 2020 Summer Olympics – mixed 10 metre air pistol,bronze,/wiki/Oleh_Omelchuk,Q5475999,Oleh Omelchuk,/wiki/Ukraine_at_the_2020_Summer_Olympics,Q42914058,Ukraine at the 2020 Summer Olympics,Q212,Ukraine,1983-06-07,Q6581097,male,Q4106445,Veliki Selishcha,"50.824444444444,26.975833333333",50.824444444444,26.975833333333,Q2992459,Berezne Raion,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_rifle_team,Q65242291,shooting at the 2020 Summer Olympics – mixed 10 metre air rifle,gold,/wiki/Yang_Qian_(sport_shooter),Q107629025,Yang Qian,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,2000-07-10,Q6581072,female,Q42780,Ningbo,"29.875,121.54916666667",29.875,121.54916666667,Q16967,Zhejiang,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_rifle_team,Q65242291,shooting at the 2020 Summer Olympics – mixed 10 metre air rifle,gold,/wiki/Yang_Haoran,Q20111885,Yang Haoran,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1996-02-22,Q6581097,male,Q58675,Chengde,"40.973888888889,117.93222222222",40.973888888889,117.93222222222,Q21208,Hebei,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_rifle_team,Q65242291,shooting at the 2020 Summer Olympics – mixed 10 metre air rifle,silver,/wiki/Mary_Tucker,Q107252358,Mary Tucker,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,2001-07-20,Q6581072,female,Q16565,Charlotte,"35.226944444444,-80.843333333333",35.226944444444,-80.843333333333,Q507770,Mecklenburg County,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_rifle_team,Q65242291,shooting at the 2020 Summer Olympics – mixed 10 metre air rifle,silver,/wiki/Lucas_Kozeniesky,Q26238011,Lucas Kozeniesky,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1995-05-31,Q6581097,male,Q501785,Fairfax,"38.852612,-77.304377",38.852612,-77.304377,Q1370,Virginia,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_rifle_team,Q65242291,shooting at the 2020 Summer Olympics – mixed 10 metre air rifle,bronze,/wiki/Yulia_Karimova,Q56544078,Yulia Karimova,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1994-04-22,Q6581072,female,Q5426,Izhevsk,"56.85,53.216666666667",56.85,53.216666666667,Q5422,Udmurt Republic,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_10_metre_air_rifle_team,Q65242291,shooting at the 2020 Summer Olympics – mixed 10 metre air rifle,bronze,/wiki/Sergey_Kamenskiy,Q20111677,Sergey Kamenskiy,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1987-10-07,Q6581097,male,Q102667,Biysk,"52.516666666667,85.166666666667",52.516666666667,85.166666666667,Q16022409,Biysk Urban Okrug,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_trap_team,Q65242320,shooting at the 2020 Summer Olympics – mixed trap,gold,/wiki/Alberto_Fern%C3%A1ndez_(sport_shooter),Q4712023,Alberto Fernández,/wiki/Spain_at_the_2020_Summer_Olympics,Q42914281,Spain at the 2020 Summer Olympics,Q29,Spain,1983-06-16,Q6581097,male,Q2807,Madrid,"40.418888888889,-3.6919444444444",40.418888888889,-3.6919444444444,Q5756,Community of Madrid,ES3,Comunidad de Madrid,ES30,Comunidad de Madrid,ES300,Madrid
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_trap_team,Q65242320,shooting at the 2020 Summer Olympics – mixed trap,gold,/wiki/F%C3%A1tima_G%C3%A1lvez,Q4414578,Fátima Gálvez,/wiki/Spain_at_the_2020_Summer_Olympics,Q42914281,Spain at the 2020 Summer Olympics,Q29,Spain,1987-01-19,Q6581072,female,Q854403,Baena,"37.6194451,-4.3260458",37.6194451,-4.3260458,Q1117245,Campiña de Baena,ES6,Sur,ES61,Andalucía,ES613,Córdoba
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_trap_team,Q65242320,shooting at the 2020 Summer Olympics – mixed trap,silver,/wiki/Gian_Marco_Berti,Q107697007,Gian Marco Berti,/wiki/San_Marino_at_the_2020_Summer_Olympics,Q50014537,San Marino at the 2020 Summer Olympics,Q238,San Marino,1982-11-11,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_trap_team,Q65242320,shooting at the 2020 Summer Olympics – mixed trap,silver,/wiki/Alessandra_Perilli,Q2615721,Alessandra Perilli,/wiki/San_Marino_at_the_2020_Summer_Olympics,Q50014537,San Marino at the 2020 Summer Olympics,Q238,San Marino,1988-04-01,Q6581072,female,Q13369,Rimini,"44.059444444444,12.568333333333",44.059444444444,12.568333333333,Q16268,Province of Rimini,ITH,Nord-Est,ITH5,Emilia-Romagna,ITH59,Rimini
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_trap_team,Q65242320,shooting at the 2020 Summer Olympics – mixed trap,bronze,/wiki/Brian_Burrows,Q90796622,Brian Burrows,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1988-02-17,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Shooting_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_trap_team,Q65242320,shooting at the 2020 Summer Olympics – mixed trap,bronze,/wiki/Madelynn_Bernau,Q107563222,Madelynn Bernau,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1998-06-01,Q6581072,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Skateboarding_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_street,Q65243912,skateboarding at the 2020 Summer Olympics – men's street,gold,/wiki/Yuto_Horigome_(skateboarder),Q66363755,Yūto Horigome,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1999-01-07,Q6581097,male,Q215175,Kōtō-ku,"35.666666666667,139.81666666667",35.666666666667,139.81666666667,Q1490,Tokyo,NA,NA,NA,NA,NA,NA
/wiki/Skateboarding_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_street,Q65243912,skateboarding at the 2020 Summer Olympics – men's street,silver,/wiki/Kelvin_Hoefler,Q67218476,Kelvin Hoefler,/wiki/Brazil_at_the_2020_Summer_Olympics,Q42913717,Brazil at the 2020 Summer Olympics,Q155,Brazil,1994-02-10,Q6581097,male,Q271374,Guarujá,"-23.993611111111,-46.256388888889",-23.993611111111,-46.256388888889,Q175,São Paulo,NA,NA,NA,NA,NA,NA
/wiki/Skateboarding_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_street,Q65243912,skateboarding at the 2020 Summer Olympics – men's street,bronze,/wiki/Jagger_Eaton,Q16240557,Jagger Eaton,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,2001-02-21,Q6581097,male,Q49261,Mesa,"33.415,-111.83138888889",33.415,-111.83138888889,Q58691,Maricopa County,NA,NA,NA,NA,NA,NA
/wiki/Skateboarding_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_street,Q65243916,skateboarding at the 2020 Summer Olympics – women's street,gold,/wiki/Momiji_Nishiya,Q107645285,Momiji Nishiya,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,2007-08-30,Q6581072,female,Q774952,Matsubara,"34.578055555556,135.55166666667",34.578055555556,135.55166666667,Q122723,Ōsaka Prefecture,NA,NA,NA,NA,NA,NA
/wiki/Skateboarding_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_street,Q65243916,skateboarding at the 2020 Summer Olympics – women's street,silver,/wiki/Rayssa_Leal,Q64748123,Rayssa Leal,/wiki/Brazil_at_the_2020_Summer_Olympics,Q42913717,Brazil at the 2020 Summer Olympics,Q155,Brazil,2008-01-04,Q6581072,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Skateboarding_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_street,Q65243916,skateboarding at the 2020 Summer Olympics – women's street,bronze,/wiki/Funa_Nakayama,Q64358909,Funa Nakayama,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,2005-06-17,Q6581072,female,Q204266,Toyama,"36.7,137.22",36.7,137.22,Q132929,Toyama Prefecture,NA,NA,NA,NA,NA,NA
/wiki/Surfing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_shortboard,Q72975982,surfing at the 2020 Summer Olympics – men's shortboard,gold,/wiki/%C3%8Dtalo_Ferreira,Q19955824,Ítalo Ferreira,/wiki/Brazil_at_the_2020_Summer_Olympics,Q42913717,Brazil at the 2020 Summer Olympics,Q155,Brazil,1994-05-06,Q6581097,male,Q282133,Baía Formosa,"-6.3688888888889,-35.007777777778",-6.3688888888889,-35.007777777778,Q43255,Rio Grande do Norte,NA,NA,NA,NA,NA,NA
/wiki/Surfing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_shortboard,Q72975982,surfing at the 2020 Summer Olympics – men's shortboard,silver,/wiki/Kanoa_Igarashi,Q27757444,Kanoa Igarashi,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1997-10-01,Q6581097,male,Q5917,Huntington Beach,"33.692777777778,-117.99972222222",33.692777777778,-117.99972222222,Q5925,Orange County,NA,NA,NA,NA,NA,NA
/wiki/Surfing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_shortboard,Q72975982,surfing at the 2020 Summer Olympics – men's shortboard,bronze,/wiki/Owen_Wright_(surfer),Q3359004,Owen Wright,/wiki/Australia_at_the_2020_Summer_Olympics,Q56045618,Australia at the 2020 Summer Olympics,Q408,Australia,1990-01-16,Q6581097,male,Q5192876,Culburra Beach,"-34.9347222222222,150.7538889",-34.9347222222222,150.7538889,Q3224,New South Wales,NA,NA,NA,NA,NA,NA
/wiki/Surfing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_shortboard,Q72975971,surfing at the 2020 Summer Olympics – women's shortboard,gold,/wiki/Carissa_Moore,Q2938849,Carissa Moore,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1992-08-27,Q6581072,female,Q18094,Honolulu,"21.3046944444444,-157.857194444444",21.3046944444444,-157.857194444444,Q487704,Honolulu County,NA,NA,NA,NA,NA,NA
/wiki/Surfing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_shortboard,Q72975971,surfing at the 2020 Summer Olympics – women's shortboard,silver,/wiki/Bianca_Buitendag,Q19951923,Bianca Buitendag,/wiki/South_Africa_at_the_2020_Summer_Olympics,Q42913942,South Africa at the 2020 Summer Olympics,Q258,South Africa,1993-11-09,Q6581072,female,Q34647,Johannesburg,"-26.204361111111,28.041638888889",-26.204361111111,28.041638888889,Q2346838,City of Johannesburg Metropolitan Municipality,NA,NA,NA,NA,NA,NA
/wiki/Surfing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_shortboard,Q72975971,surfing at the 2020 Summer Olympics – women's shortboard,bronze,/wiki/Amuro_Tsuzuki,Q107312033,Amuro Tsuzuki,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,2001-04-05,Q6581072,female,Q165857,Tokorozawa,"35.799444444444,139.46888888889",35.799444444444,139.46888888889,Q128186,Saitama Prefecture,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_singles,Q63183410,table tennis at the 2020 Summer Olympics – men's singles,gold,/wiki/Ma_Long,Q459114,Ma Long,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1988-10-20,Q6581097,male,Q74957,Anshan,"41.10662,122.98945",41.10662,122.98945,Q43934,Liaoning,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_singles,Q63183410,table tennis at the 2020 Summer Olympics – men's singles,silver,/wiki/Fan_Zhendong,Q14594723,Fan Zhendong,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1997-01-22,Q6581097,male,Q16572,Guangzhou,"23.128795,113.258976",23.128795,113.258976,Q15175,Guangdong,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_singles,Q63183410,table tennis at the 2020 Summer Olympics – men's singles,bronze,/wiki/Dimitrij_Ovtcharov,Q58021,Dimitrij Ovtcharov,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1988-09-02,Q6581097,male,Q1899,Kyiv,"50.45,30.523611111111",50.45,30.523611111111,Q212,Ukraine,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_singles,Q63183412,table tennis at the 2020 Summer Olympics – women's singles,gold,/wiki/Chen_Meng,Q13360632,Chen Meng,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1994-01-15,Q6581072,female,Q170322,Qingdao,"36.116666666667,120.4",36.116666666667,120.4,Q43407,Shandong,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_singles,Q63183412,table tennis at the 2020 Summer Olympics – women's singles,silver,/wiki/Sun_Yingsha,Q32772779,Sun Yingsha,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,2000-11-04,Q6581072,female,Q58401,Shijiazhuang,"38.042222222222,114.50861111111",38.042222222222,114.50861111111,Q21208,Hebei,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_singles,Q63183412,table tennis at the 2020 Summer Olympics – women's singles,bronze,/wiki/Mima_Ito,Q11380376,Mima Ito,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,2000-10-21,Q6581072,female,Q386651,Iwata,"34.717777777778,137.85138888889",34.717777777778,137.85138888889,Q131320,Shizuoka Prefecture,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_doubles,Q63183415,Table tennis at the 2020 Summer Olympics – Mixed doubles,gold,/wiki/Jun_Mizutani,Q1332747,Jun Mizutani,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1989-06-09,Q6581097,male,Q386651,Iwata,"34.717777777778,137.85138888889",34.717777777778,137.85138888889,Q131320,Shizuoka Prefecture,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_doubles,Q63183415,Table tennis at the 2020 Summer Olympics – Mixed doubles,gold,/wiki/Mima_Ito,Q11380376,Mima Ito,/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,2000-10-21,Q6581072,female,Q386651,Iwata,"34.717777777778,137.85138888889",34.717777777778,137.85138888889,Q131320,Shizuoka Prefecture,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_doubles,Q63183415,Table tennis at the 2020 Summer Olympics – Mixed doubles,silver,/wiki/Xu_Xin_(table_tennis),Q2520617,Xu Xin,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1990-01-08,Q6581097,male,Q57719,Xuzhou,"34.26104,117.18587",34.26104,117.18587,Q16963,Jiangsu,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_doubles,Q63183415,Table tennis at the 2020 Summer Olympics – Mixed doubles,silver,/wiki/Liu_Shiwen,Q443175,Liu Shiwen,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1991-04-12,Q6581072,female,Q75026,Fushun,"41.87085,123.89173",41.87085,123.89173,Q43934,Liaoning,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_doubles,Q63183415,Table tennis at the 2020 Summer Olympics – Mixed doubles,bronze,/wiki/Lin_Yun-ju,Q20063561,Lin Yun-ju,/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q42913844,Chinese Taipei at the 2020 Summer Olympics,Q865,Taiwan,2001-08-17,Q6581097,male,Q707892,Yuanshan,"24.7443,121.668",24.7443,121.668,Q237258,Yilan County,NA,NA,NA,NA,NA,NA
/wiki/Table_tennis_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_doubles,Q63183415,Table tennis at the 2020 Summer Olympics – Mixed doubles,bronze,/wiki/Cheng_I-ching,Q16078561,Cheng I-ching,/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q42913844,Chinese Taipei at the 2020 Summer Olympics,Q865,Taiwan,1992-02-15,Q6581072,female,Q708718,Gueiren District,"22.966666666667,120.28333333333",22.966666666667,120.28333333333,Q140631,Tainan,NA,NA,NA,NA,NA,NA
/wiki/Taekwondo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_58_kg,Q65245123,taekwondo at the 2020 Summer Olympics – men's 58 kg,gold,/wiki/Vito_Dell%27Aquila,Q30905650,Vito Dell'Aquila,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,2000-11-03,Q6581097,male,Q51868,Mesagne,"40.566666666667,17.8",40.566666666667,17.8,Q16148,Province of Brindisi,ITF,Sud,ITF4,Puglia,ITF44,Brindisi
/wiki/Taekwondo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_58_kg,Q65245123,taekwondo at the 2020 Summer Olympics – men's 58 kg,silver,/wiki/Mohamed_Khalil_Jendoubi,Q70877022,Mohamed Khalil Jendoubi,/wiki/Tunisia_at_the_2020_Summer_Olympics,Q42914045,Tunisia at the 2020 Summer Olympics,Q948,Tunisia,2002-06-01,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Taekwondo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_58_kg,Q65245123,taekwondo at the 2020 Summer Olympics – men's 58 kg,bronze,/wiki/Jang_Jun,Q56065180,Jang Jun,/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,2000-01-01,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Taekwondo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_68_kg,Q65245125,taekwondo at the 2020 Summer Olympics – men's 68 kg,gold,/wiki/Ulugbek_Rashitov,Q83445888,Ulugbek Rashitov,/wiki/Uzbekistan_at_the_2020_Summer_Olympics,Q56249564,Uzbekistan at the 2020 Summer Olympics,Q265,Uzbekistan,2002-03-23,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Taekwondo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_68_kg,Q65245125,taekwondo at the 2020 Summer Olympics – men's 68 kg,silver,/wiki/Bradly_Sinden,Q33296894,Bradly Sinden,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1998-09-29,Q6581097,male,Q58900,Doncaster,"53.516,-1.133",53.516,-1.133,Q1925846,Doncaster,UKE,Yorkshire and the Humber,UKE3,South Yorkshire,UKE31,"Barnsley, Doncaster and Rotherham"
/wiki/Taekwondo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_68_kg,Q65245125,taekwondo at the 2020 Summer Olympics – men's 68 kg,bronze,/wiki/Hakan_Re%C3%A7ber,Q53322410,Hakan Reçber,/wiki/Turkey_at_the_2020_Summer_Olympics,Q42914036,Turkey at the 2020 Summer Olympics,Q43,Turkey,1999-08-17,Q6581097,male,Q3640,Ankara,"39.93,32.85",39.93,32.85,Q2297724,Ankara Province,TR5,Batı Anadolu,TR51,Ankara,TR510,Ankara
/wiki/Taekwondo_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_80_kg,Q65245128,taekwondo at the 2020 Summer Olympics – men's 80 kg,gold,/wiki/Maksim_Khramtsov,Q30647481,Maksim Khramtcov,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1998-01-10,Q6581097,male,Q172637,Nizhnevartovsk,"60.9388888888889,76.595",60.9388888888889,76.595,Q6320,Khanty-Mansi Autonomous Okrug,NA,NA,NA,NA,NA,NA
